"time","Sg","Lg","Lq","Iag","Iaq","Ismg","Ismq","Issq","R","D","Hg","AGG_TOTAL_PEOPLE","AGG_L_rowSums","AGG_I_rowSums","AGG_S_rowSums","AGG_R_rowSums","AGG_D_rowSums","AGG_H_rowSums","trans_rate","frac_contact_trace","Cgg","Cgq","t_latency","f_symp","t_Ia_R","f_mild","f_mild_iso","t_presymp","t_diag","t_mild_symptomatic","f_severe_death","t_severe_recovery","t_severe_Death","t_severe_Hosp","Hg_cap","f_Hg_saved","t_Hg","max_time_steps","CHANGE_Sg_in","CHANGE_D_in","CHANGE_Lg_in","CHANGE_Lq_in","CHANGE_Iag_in","CHANGE_Iaq_in","CHANGE_Ismg_in","CHANGE_Ismq_in","CHANGE_Issq_in","CHANGE_Hg_in","CHANGE_R_in"
140,0.264235158821219,0.000315764530758407,0.00284188077678212,91.6434910917297,824.678493838881,412.301553264176,2336.37546849699,7.89121296431577,981227.343572554,14759.9309778957,439.567837089829,1000100,0.00315764530754053,3672.8902196561,0.264235158821219,981227.343572554,14759.9309778957,439.567837089829,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,3.56669118775089,6.44240647516963e-05,0.000579816582765267,8.53417650698398e-05,0.000768075885616789,7.36814508082704,41.7528221246866,7.99643652182779,7.8912129643158,256.09492315884
141,0.263611544185603,0.000295547457529213,0.00265992711772969,85.7332059360816,771.49321037536,387.449508123749,2195.54721270124,7.38229163327147,981475.63340653,14763.3890510405,413.105546640565,1000100,0.0029554745752589,3447.6054287697,0.263611544185603,981475.63340653,14763.3890510405,413.105546640565,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,3.35163795114157,6.03442564643998e-05,0.000543098308179599,7.98776912241117e-05,0.000718899221008023,6.89295761356031,39.0600931435084,7.48072919301118,7.38229163327145,240.641774580781
142,0.263027397018053,0.000276665160907751,0.0024899864481444,80.2040893545682,721.737974378529,364.066591618002,2063.04401916867,6.90619216792744,981708.932009554,14766.6384922139,388.20483749502,1000100,0.00276665160905215,3235.9588666877,0.263027397018053,981708.932009554,14766.6384922139,388.20483749502,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,3.14930301666632,5.65275593435025e-05,0.000508748034091523,7.47743678129057e-05,0.000672969310309296,6.44841613447783,36.5410247620411,6.99828107617749,6.90619216792743,226.10351049548
143,0.262480175267573,0.000259023879669167,0.00233121491700315,75.031556359943,675.191551258792,342.068325493162,1938.38717779458,6.46079708305105,981928.127724947,14769.6916513368,364.776145312628,1000100,0.00259023879667232,3037.13940798953,0.262480175267573,981928.127724947,14769.6916513368,364.776145312628,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,2.95895459626489,5.29563136685669e-05,0.000476606823017102,7.00064539646398e-05,0.000630058085676527,6.03254400836225,34.1844160473861,6.54694698581949,6.46079708305103,212.42740785809
144,0.261967507422122,0.000242537219203393,0.00218283497281577,70.1926107311388,631.64700336433,321.37489621331,1821.12441187542,6.0441261295374,982134.057562029,14772.5601657758,342.734831001187,1000100,0.00242537219201916,2850.38304831374,0.261967507422122,982134.057562029,14772.5601657758,342.734831001187,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,2.77990135003043,4.96141362789018e-05,0.000446527226510117,6.55505997847009e-05,0.000589955398058316,5.64349233694167,31.9797899093361,6.12472036567313,6.0441261295374,199.56366486194
145,0.26148717984555,0.000227125411054835,0.00204412869948224,65.665739106678,590.910736952309,301.910908236955,1710.82848000941,5.65432783288515,982327.510127084,14775.2550009266,322.000921416524,1000100,0.00227125411053707,2674.97019213824,0.26148717984555,982327.510127084,14775.2550009266,322.000921416524,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,2.61149024446375,4.64858162006572e-05,0.000418372345805915,6.13852462310364e-05,0.000552467216076281,5.27953144399031,29.9173448492784,5.72972404774142,5.65432783288514,187.465245484787
146,0.261037125492242,0.000212714747055583,0.00191443272349164,61.430815172079,552.8016399936,283.605154509306,1607.09587555273,5.28966852169289,982509.228323109,14777.786487613,302.498871255848,1000100,0.00212714747054722,2510.22315374941,0.261037125492242,982509.228323109,14777.786487613,302.498871255848,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,2.4531045540216,4.3557221141534e-05,0.000392014990273806,5.74904721771845e-05,0.000517414249592335,4.93904317198723,27.9879113079276,5.36020189207916,5.28966852169287,176.087735005529
147,0.260615413585963,0.000199237057056039,0.00179313351349778,57.4690105058008,517.150279896157,266.390398633434,1509.54559225613,4.9485261297525,982679.911894602,14780.1643573396,284.157332852269,1000100,0.00199237057055382,2355.50380742127,0.260615413585963,982679.911894602,14780.1643573396,284.157332852269,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,2.30416197272275,4.08152127301562e-05,0.000367336914571406,5.38478532583889e-05,0.000484630679323725,4.62051371412214,26.1829110466921,5.01451100757442,4.94852612975251,165.389202942079
148,0.26022024010949,0.000186629225994588,0.00167966303394628,53.7627111013948,483.798152307245,250.203167040517,1417.81794656293,4.62938502173208,982840.219839921,14782.3977757155,266.908935797434,1000100,0.00186629225994086,2210.21136203382,0.26022024010949,982840.219839921,14782.3977757155,266.908935797434,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,2.16411281390402,3.82475693427516e-05,0.000344228124084765,5.04403313498885e-05,0.000453962982147642,4.32252690266888,24.4943191151236,4.69111446801273,4.62938502173211,155.330072348009
149,0.259849919082711,0.000174832773638056,0.00157349496273868,50.29543997562,452.596984681857,234.983553642818,1331.57347064263,4.33082615788106,982990.772668142,14784.4953737378,250.690084772309,1000100,0.00174832773637673,2073.78027510081,0.259849919082711,982990.772668142,14784.4953737378,250.690084772309,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,2.03243830823922,3.58429161799871e-05,0.000322586245619884,4.72521009832582e-05,0.000425268908848291,4.04375798667077,22.9146285911344,4.38857455917758,4.33082615788106,145.872997015861
150,0.259502874140311,0.000163793457763935,0.00147414111987249,47.0517811635688,423.408052332499,220.675022260205,1250.49179280783,4.05152204973524,983132.154659284,14786.4652791222,235.440750170643,1000100,0.00163793457763643,1945.67817061384,0.259502874140311,983132.154659284,14786.4652791222,235.440750170643,7.73148148148149e-07,0.9,5,0.2,3.7,0.935,15,0.86,0.85,2.5,12.5,12.5,0.124,12.5,12.5,1,10000,0.8,12.5,150,0,1.90864889208759,3.35906595205049e-05,0.000302315935684545,4.42685020983607e-05,0.000398416518884457,3.78296752114188,21.4368159531373,4.10554614697568,4.05152204973524,136.982737369468
